time,F7,AF7,AF8,F8,MARKER
724,0.006880063315938619,-1215.1972218520502,-1755.8849322022998,86.65272417850727,
726,0.0068906544718800485,-1209.3241880402281,-1937.076071291898,22.58968326556361,
728,0.006892475775599459,-1203.7549465433,-2201.6832392659853,-153.54049176209026,
730,0.006864121055802782,-1212.3085900131025,-2509.038360949295,-407.84171822437077,
732,0.006794763930127143,-1242.8498235139457,-2803.256974153401,-679.3976576841062,
734,0.006687982596573942,-1294.4054880264273,-3035.174604624531,-904.8425496929784,
736,0.006560080613422718,-1357.6350444606117,-3180.414529434954,-1041.9788586932145,
738,0.006433678419194057,-1418.4387164585457,-3246.96718490029,-1083.6564687514897,
740,0.006329106396083524,-1463.3106396324656,-3270.0528943472295,-1057.4719141421353,
742,0.0062568881759168,-1484.405423971291,-3297.024215431738,-1012.55485709976,
744,0.006214104407801764,-1482.418644436533,-3368.6925997804565,-999.4945530551463,
746,0.006185894010859212,-1466.2259234642663,-3504.420774542012,-1051.5532316319077,
748,0.006151386981434202,-1449.455569328738,-3696.4001494067415,-1174.1191569509172,
750,0.006091719964307286,-1445.319200338835,-3914.65065162326,-1345.5935227448415,
752,0.005997071395201626,-1461.662593842417,-4120.062213547685,-1528.248539285418,
754,0.005870108941082163,-1498.091940877008,-4279.897519189389,-1683.9242491419666,
756,0.00572466304511612,-1546.2283109356406,-4379.633169979849,-1788.093703970718,
758,0.005580264623332106,-1592.9555504440234,-4426.884404071921,-1837.1342749001399,
760,0.0054547154548164134,-1625.404908945855,-4446.544038489842,-1846.836365748974,
762,0.005357530911230636,-1635.7838401844458,-4469.740018328221,-1843.8141893451786,
764,0.005286680761898279,-1624.2391423178194,-4521.409219321257,-1854.063513409696,
766,0.0052297436990122615,-1598.70553779885,-4611.427579044687,-1893.5066511374698,
768,0.005168904403929301,-1571.8354907805776,-4732.423371501542,-1963.9389008300861,
770,0.005087802872675776,-1556.1998518185776,-4864.497898256496,-2055.1420308408738,
772,0.004977617659080234,-1559.5819828520066,-4984.326362413763,-2151.291594186786,
774,0.004840137194107696,-1582.1288945297672,-5074.602149284595,-2238.267737264396,
776,0.004686773706768191,-1616.4030326735538,-5130.030990170029,-2308.612388963898,
778,0.0045340251476647594,-1650.276628826009,-5157.839527927993,-2362.4236542812787,
780,0.004397199340669667,-1671.5454265974067,-5173.195922534691,-2404.6023377946503,
782,0.004284799914525756,-1672.509127891234,-5191.991927161398,-2440.5388512663244,
784,0.004195641828204648,-1652.8022075623205,-5224.28450901927,-2472.809473080016,
786,0.004119672267116931,-1619.438063836476,-5271.080554220034,-2500.6032375899927,
788,0.004042056126616735,-1584.0881974450524,-5325.4458011484185,-2521.927014235025,
790,0.0039488855051172155,-1558.6540259545486,-5376.9417005807045,-2537.0162306642555,
792,0.003832329670756716,-1550.8140097966582,-5417.019124325335,-2550.6415269442105,
794,0.0036933336329933674,-1561.2144652304669,-5442.787125582158,-2571.5303681458468,
796,0.0035409586769798358,-1583.3331686278282,-5457.546328048385,-2608.67052121735,
798,0.0033887422537679304,-1606.0290777142143,-5468.12291276425,-2666.0656857643053,
800,0.0032495467600298753,-1617.7852230384,-5480.574849612542,-2738.6502897567957,
802,0.003130867749431028,-1611.0319420997691,-5496.5626522819375,-2811.9009712110137,
804,0.0030323197871518132,-1584.9307721915525,-5512.2728235045215,-2866.1712201474747,
806,0.0029461381041044625,-1545.59913202148,-5520.468414337914,-2884.5420017754236,
808,0.002860380758669988,-1503.7288722843598,-5514.651015056204,-2861.0442809768583,
810,0.0027635300269997216,-1470.5280042029806,-5493.210545470975,-2805.4353479120314,
812,0.00264873221602914,-1453.5288260906846,-5461.349713472147,-2741.7573449989586,
814,0.0025161288605660284,-1453.8328054057588,-5429.565768628041,-2700.372445095712,
816,0.002372508900863027,-1465.8015645582993,-5409.113812379209,-2706.074029298594,
818,0.002228536380291596,-1479.2730114791514,-5406.409534462504,-2766.9474439655296,
820,0.0020946896521859986,-1483.4358243931933,-5419.023621447076,-2868.885962147656,
822,0.001977466646855858,-1470.8883282098639,-5435.401569849056,-2978.7738121658736,
824,0.0018772347353460648,-1440.3612878028948,-5438.87847616124,-3055.9545068108987,
826,0.0017884286528906787,-1397.1070591858568,-5414.603317553047,-3068.0411879703556,
828,0.0017019012917003956,-1350.8454559283741,-5356.510270456747,-3004.9103704019085,
830,0.0016084535330935326,-1312.0718166969432,-5271.179562693752,-2884.909655274289,
832,0.0015021911294503326,-1288.1324355113065,-5176.533682634497,-2750.02119788778,
834,0.0013824957536046904,-1280.5374684745907,-5095.424057584191,-2651.0164165246433,
836,0.0012539728047626698,-1284.4958396215095,-5046.4173553522,-2627.8408665103257,
838,0.0011245132662667248,-1290.8108264621228,-5035.5108115452695,-2692.828355436035,
840,0.0010022845729418329,-1289.3908386782539,-5052.4160348603555,-2823.7536869098967,
842,0.0008928038092988538,-1273.0384690212168,-5073.38584545296,-2970.234589311714,
844,0.0007971434819935988,-1240.0984649462714,-5069.927557945811,-3071.8271645083173,
846,0.0007118421865605427,-1194.9943605818223,-5020.207492435344,-3081.328595411633,
848,0.0006304392665827153,-1146.4876561986696,-4918.587977409564,-2984.292211422245,
850,0.0005459739464355484,-1104.3464263146823,-4779.19868340516,-2806.729508220894,
852,0.0004534902030948821,-1075.6926984746212,-4631.647330602164,-2607.2303462835325,
854,0.00035165659929310976,-1062.3968663629917,-4510.104566502895,-2455.7437252249997,
856,0.0002429928185206635,-1060.4739314938754,-4439.806688131273,-2406.7044867695213,
858,0.00013272895516545986,-1061.6734733817568,-4426.326725599751,-2476.852035406332,
860,2.6805209859404687e-05,-1056.6335931025899,-4452.14761644058,-2636.758488471106,
862,-7.021960460979453e-05,-1038.3963067604654,-4482.352938568037,-2820.0990115899544,
864,-0.00015661611321387967,-1004.9674639909481,-4477.645496375275,-2947.8685192032585,
866,-0.0002338436896736928,-959.9830446769635,-4409.83918607,-2958.7084261961504,
868,-0.0003057938180962179,-911.2658292270697,-4273.719287522051,-2833.6907592270013,
870,-0.0003772769840219879,-867.84663305661,-4090.3249018027914,-2605.5742538341124,
872,-0.00045233559343513897,-836.5866663983536,-3899.917363056084,-2348.2300647057787,
874,-0.0005329648700233867,-819.666427772733,-3746.9559416906823,-2149.553201069763,
876,-0.0006186252186331559,-813.8614726286035,-3662.708846327335,-2077.7990038673765,
878,-0.0007066249082848522,-811.8434495809743,-3652.321419978455,-2154.2594761211626,
880,-0.0007931579521274108,-804.9861375712622,-3691.6774950330873,-2343.2087460978937,
882,-0.0008745960174697798,-786.6049360790222,-3735.7110547479333,-2563.695156923727,
884,-0.0009486015086725994,-754.4160225189578,-3735.3385408947943,-2719.3764943794017,
886,-0.0010147389255293852,-711.3137744771476,-3656.647695816248,-2735.4037648341014,
888,-0.001074455654228863,-664.2074256807716,-3494.8410997578435,-2588.2209205621607,
890,-0.0011305068811404112,-621.3850143582608,-3277.2314495524497,-2316.4313877988557,
892,-0.0011860491813389634,-589.412197578802,-3053.7101043921025,-2007.873417869963,
894,-0.0012436902568866053,-570.7280593910209,-2878.003692800782,-1767.1624647079734,
896,-0.0013047584030388274,-562.8192667822572,-2786.7818477317605,-1675.702997736225,
898,-0.0013689688526273814,-559.2504645735193,-2784.760988830877,-1759.4760181861982,
900,-0.0014345487179064059,-552.1332706957058,-2841.851597612175,-1977.3472893955286,
902,-0.0014987677462889291,-535.0891468060075,-2903.8492111160235,-2235.0399653039435,
904,-0.0015587289752903,-505.59564123398087,-2912.8923293396424,-2420.0910694374747,
906,-0.0016122137050722418,-465.8557823584652,-2829.962141404009,-2444.8287122652055,
908,-0.0016583570387753341,-421.8956768954599,-2650.6726599631297,-2280.9339899216375,
910,-0.0016979599749323646,-381.25938780170344,-2407.9816042493458,-1971.9706209629376,
912,-0.0017333240327868109,-350.1841775291656,-2160.399558593096,-1618.4478673102726,
914,-0.0017676166890482992,-331.3150952449307,-1969.9132121878515,-1340.4875869778316,
916,-0.001803916581920577,-322.7969399538509,-1877.9731390488234,-1231.9724987584116,
918,-0.0018442071021388092,-319.05376952635316,-1888.8677456322987,-1323.6979235894903,
920,-0.0018886404890922066,-312.9335238268787,-1967.1532230920814,-1569.992035281116,
922,-0.0019353481808444043,-298.3950260325075,-2050.484789756711,-1864.5347489045853,
924,-0.001980922758510783,-272.72974196156144,-2073.2172864500817,-2079.94578352874,
926,-0.0020214777397510346,-237.50348665008204,-1991.8356635780501,-2116.3971552187395,
928,-0.0020539734801425617,-197.89453518877775,-1802.3594385791503,-1940.6848702529305,
930,-0.002077363228477417,-160.7059085641078,-1542.7728832233404,-1600.4704276226523,
932,-0.0020931270276192764,-131.81558686573788,-1279.2122122731348,-1207.661590149591,
934,-0.0021049386031285985,-114.02114133529697,-1080.935138635681,-896.6892123854273,
936,-0.0021175052307600742,-106.0693708099046,-993.5652369374045,-773.2467064319505,
938,-0.002134933681918714,-103.20598813797196,-1020.9657952426462,-873.057479402655,
940,-0.0021591877070106943,-99.0102079270973,-1122.9483079874465,-1146.7604945947635,
942,-0.0021892206686672045,-87.80802714947713,-1230.0084745512406,-1477.2494738722175,
944,-0.0022211635228522354,-66.75854406079915,-1269.6934239362763,-1723.4124940215613,
946,-0.0022495804167979414,-36.84793127950299,-1194.5903865474577,-1773.9288639146034,
948,-0.002269399222763246,-2.4464013192609784,-1001.1184883355129,-1590.6002857675762,
950,-0.0022778364268298216,30.377216773144156,-731.6827901939257,-1224.3488297514402,
952,-0.002275586788716787,56.13311564909344,-459.07281947039894,-797.2368429394561,
954,-0.002266776478665192,71.92519322184553,-258.85048845660197,-456.8280887047012,
956,-0.0022576166910392562,78.46354663509585,-180.21928498405322,-319.96502119922076,
958,-0.002254188212771209,79.72239858916528,-226.62204710346083,-427.4008732147274,
960,-0.0022601482166438227,81.39968607230811,-353.7230554080714,-726.9080785458182,
962,-0.0022752294389639777,88.77402675133204,-485.81789423995224,-1091.8214677735407,
964,-0.00229514982872612,104.76415781803901,-544.5996330941397,-1368.4608174452255,
966,-0.002313044840320264,128.90301418996808,-479.34212078730815,-1434.6701914266714,
968,-0.002321955885377902,157.58463024098643,-286.85826319303885,-1247.1611996725205,
970,-0.0023174774548442535,185.46383705605166,-13.383223177980309,-859.3076783298706,
972,-0.002299557627811724,207.4658605508738,262.5874698632643,-402.1157866577975,
974,-0.0022727214401784407,220.65033377840933,460.12870032860627,-35.13165380574925,
976,-0.0022445573571070205,225.24551382937204,527.0332110089038,114.30669582821186,
978,-0.0022229675462302452,224.4906308643899,460.2724173917154,0.32702030377885816,
980,-0.0022131811587372996,223.3724229880055,307.74637546138075,-322.77046588366,
982,-0.002215665529231837,226.74762805336474,150.42541502664824,-719.9547982394868,
984,-0.0022257738656747193,237.557832054573,71.54287013880361,-1026.114371042311,
986,-0.002235335157027147,255.79206729221733,124.57035737077688,-1108.9073548846748,
988,-0.0022356531830002298,278.56119855791127,312.3069577476284,-919.8734440000322,
990,-0.0022208182240420135,301.2297531862206,585.2608724650134,-514.0608482237739,
992,-0.0021900724651450396,319.1627954318306,860.1494778401359,-30.246177125344854,
994,-0.0021482869077408305,329.42995902332575,1051.596336450686,361.16325813982684,
996,-0.0021042997245684877,331.8408895463374,1104.947740560299,522.9773409385531,
998,-0.0020676798006660103,328.94801694661516,1017.5818996998686,404.1291739797371,
1000,-0.002045104518592254,325.04159038484863,840.3972621633338,60.23004056875349,
1002,-0.002037729332198376,324.53180671541196,658.7246003801423,-366.47743239788275,
1004,-0.002040590472586772,330.3280292155564,559.8254162584345,-700.556543403054,
1006,-0.002044333536287355,342.81040295401124,599.3673811026206,-800.1188456560047,
1008,-0.002038675370670824,359.75606485098274,779.7673037207161,-611.4654816578444,
1010,-0.002016322088505618,377.22210185155933,1048.8310650369885,-190.57728212658574,
1012,-0.001975852703712397,391.036143612071,1319.3763834238507,317.12873359889437,
1014,-0.0019224323624616245,398.33181024676776,1502.4553005640523,731.4703753241624,
1016,-0.0018660214028721595,398.5649160183624,1541.5044685192447,906.0359695447094,
1018,-0.0018176998925529988,393.6520316060611,1434.3004389313403,784.503055838969,
1020,-0.0017854683754020943,387.20451660060536,1234.1931848501931,423.070458282911,
1022,-0.0017711227174085206,383.16331224894407,1030.0004077642527,-29.9134544238121,
1024,-0.001769429272104998,384.35077544381187,912.1460926215403,-389.752178590879,
1026,-0.0017699734683500517,391.4717129261791,937.9649712514204,-505.6316163386653,
1028,-0.0017610368739914882,402.9163004963554,1109.4973494518572,-318.5601296299943,
1030,-0.0017340629809127113,415.41413966234353,1372.3802297397326,115.24978421908351,
1032,-0.0016870120206023134,425.2760516812348,1636.3848864309039,644.81359132756,
1034,-0.001625292886828065,429.75306351526785,1809.836905148718,1081.204911393908,
1036,-0.0015598614173801162,428.01306681953076,1834.7781025864958,1269.384998628667,
1038,-0.0015031535246515508,421.3900795402975,1709.3741915485132,1147.7111242140206,
1040,-0.0014643674257319532,412.83688036000376,1488.9008255945782,772.2783489319941,
1042,-0.00144589089286331,405.804495270809,1264.8239972415302,296.49715521971416,
1044,-0.0014422666607106804,402.97415136852317,1129.8998654017885,-86.66299440652801,
1046,-0.0014421426863714978,405.3079102932287,1142.6233720198188,-218.00728569199234,
1048,-0.001432516967648337,411.7535487128363,1304.6641800298933,-33.143113626187834,
1050,-0.0014036926798718522,419.690494687648,1560.0014544291898,412.20056190891756,
1052,-0.0013530570336718938,425.9312605895139,1816.1765737788874,962.5061579175565,
1054,-0.00128621398482798,427.89684271060645,1979.596641119361,1421.0372258733205,
1056,-0.0012149898541171952,424.533813885592,1991.400116049089,1624.573491424637,
1058,-0.0011530222354756284,416.64891727671977,1850.132208064448,1505.907225003234,
1060,-0.0011105819402557856,406.5591789074501,1612.4911694611546,1120.167236872922,
1062,-0.0010905997244184183,397.207206778186,1371.7901183348438,624.6774782222071,
1064,-0.0010874399348661308,391.08000432877895,1222.3249647539512,219.72027653315644,
1066,-0.0010889345598459612,389.3290355775586,1223.2676897990548,72.5397414197636,
1068,-0.0010809489223245772,391.40250493528515,1375.9233273241896,253.45544262735388,
1070,-0.0010527682092690586,395.30459934430814,1623.1005048946645,708.5112990386729,
1072,-0.001001253434904383,398.3658643249064,1870.888443143013,1279.2903299803302,
1074,-0.0009321568775761185,398.2286693322653,2024.544579571899,1762.5955276434056,
1076,-0.0008580526646667457,393.68512380977154,2024.7710135169443,1987.4553297839639,
1078,-0.000793627970207053,385.0715408795151,1870.4825221742665,1880.1959164135271,
